age,pages,first_item_prize,gender,ReBuy,News_click,country,revenue
41.0,3.0,42.0,Fem,True,4.0,Saudi Arabia,221
46.0,5.0,15.5,Fem,False,5.0,Saudi Arabia,192
31.0,7.0,44.0,Masc,True,4.0,Saudi Arabia,265
35.0,6.0,44.0,Fem,True,7.0,Saudi Arabia,184
38.0,6.0,42.0,Masc,False,4.0,Saudi Arabia,199
29.0,4.0,10.0,Masc,False,5.0,Saudi Arabia,105
25.0,1.0,57.0,Fem,False,4.0,Saudi Arabia,252
31.0,5.0,22.0,Masc,False,7.0,Saudi Arabia,236
38.0,7.0,22.0,Masc,True,3.0,Saudi Arabia,97
21.0,5.0,10.0,Fem,False,1.0,Saudi Arabia,73
35.0,2.0,42.0,Masc,False,6.0,Saudi Arabia,289
49.0,7.0,44.0,Fem,True,7.0,Saudi Arabia,221
42.0,7.0,78.0,Fem,False,4.0,Saudi Arabia,260
37.0,3.0,22.0,Fem,False,6.0,Saudi Arabia,208
45.0,8.0,102.0,Masc,True,3.0,Saudi Arabia,165
38.0,3.0,15.5,Fem,False,7.0,Saudi Arabia,269
19.0,8.0,22.0,Fem,False,1.0,Saudi Arabia,92
52.0,6.0,42.0,Fem,False,7.0,Saudi Arabia,260
35.0,5.0,28.0,Fem,False,8.0,Saudi Arabia,159
28.0,5.0,22.0,Masc,True,5.0,Saudi Arabia,343
25.0,5.0,22.0,Masc,False,5.0,Saudi Arabia,209
55.0,3.0,102.0,Fem,True,5.0,Saudi Arabia,414
44.0,6.0,22.0,Fem,False,9.0,Saudi Arabia,112
21.0,7.0,44.0,Masc,False,4.0,Saudi Arabia,114
33.0,3.0,15.5,Masc,False,2.0,Saudi Arabia,84
52.0,11.0,44.0,Fem,True,3.0,Saudi Arabia,102
44.0,9.0,44.0,Masc,False,5.0,Venezuela,206
29.0,6.0,10.0,Fem,False,6.0,Venezuela,84
45.0,9.0,44.0,Fem,False,1.0,Venezuela,73
31.0,3.0,44.0,Fem,False,4.0,Venezuela,146
39.0,7.0,28.0,Fem,False,3.0,Venezuela,37
34.0,8.0,44.0,Fem,False,0.0,Venezuela,50
37.0,8.0,10.0,Fem,False,1.0,Venezuela,24
37.0,8.0,22.0,Masc,True,5.0,Venezuela,56
51.0,6.0,22.0,Fem,False,3.0,Venezuela,60
39.0,7.0,10.0,Fem,False,5.0,Venezuela,91
38.0,5.0,42.0,Masc,False,1.0,Venezuela,29
43.0,5.0,22.0,Fem,True,2.0,Venezuela,86
28.0,9.0,28.0,Masc,False,3.0,Venezuela,47
24.0,5.0,117.0,Masc,True,1.0,Venezuela,96
34.0,7.0,42.0,Fem,False,4.0,Venezuela,214
24.0,6.0,10.0,Fem,False,5.0,Venezuela,109
66.0,6.0,22.0,Fem,False,4.0,Venezuela,140
31.0,6.0,44.0,Fem,False,5.0,Venezuela,78
26.0,7.0,44.0,Fem,False,4.0,Venezuela,109
43.0,6.0,117.0,Fem,True,6.0,Venezuela,256
37.0,5.0,28.0,Fem,False,2.0,Venezuela,57
31.0,7.0,28.0,Masc,False,9.0,Venezuela,101
49.0,8.0,102.0,Fem,False,3.0,Venezuela,118
38.0,6.0,15.5,Fem,False,7.0,Venezuela,102
26.0,6.0,117.0,Masc,False,2.0,Venezuela,129
29.0,6.0,102.0,Fem,False,5.0,Venezuela,119
42.0,5.0,44.0,Fem,True,6.0,Venezuela,153
43.0,7.0,28.0,Fem,False,1.0,Venezuela,29
40.0,3.0,42.0,Fem,False,2.0,Venezuela,60
42.0,8.0,57.0,Fem,False,2.0,Venezuela,77
35.0,10.0,22.0,Masc,True,3.0,Venezuela,57
32.0,8.0,22.0,Fem,False,8.0,Venezuela,143
30.0,13.0,15.5,Fem,True,2.0,Venezuela,62
52.0,3.0,44.0,Fem,False,1.0,Venezuela,50
29.0,13.0,44.0,Fem,False,8.0,Venezuela,223
44.0,4.0,28.0,Fem,True,5.0,Venezuela,95
31.0,3.0,117.0,Fem,False,10.0,Venezuela,281
74.0,6.0,57.0,Masc,True,5.0,Venezuela,199
29.0,6.0,57.0,Fem,True,3.0,Venezuela,61
43.0,5.0,22.0,Fem,False,3.0,Venezuela,52
46.0,9.0,44.0,Masc,False,5.0,Venezuela,111
29.0,6.0,78.0,Fem,False,6.0,Venezuela,130
42.0,9.0,22.0,Masc,False,1.0,Venezuela,62
62.0,3.0,10.0,Masc,False,4.0,Venezuela,144
44.0,7.0,10.0,Fem,False,3.0,Venezuela,53
40.0,8.0,22.0,Fem,False,0.0,Venezuela,53
32.0,8.0,10.0,Fem,False,1.0,Venezuela,54
40.0,8.0,10.0,Fem,True,5.0,Venezuela,103
29.0,6.0,102.0,Fem,False,3.0,Venezuela,65
48.0,7.0,15.5,Fem,False,5.0,Venezuela,131
28.0,5.0,117.0,Fem,False,1.0,Venezuela,96
35.0,5.0,102.0,Masc,True,2.0,Venezuela,106
52.0,9.0,15.5,Fem,False,3.0,Venezuela,25
45.0,5.0,42.0,Fem,True,1.0,Venezuela,66
42.0,7.0,44.0,Masc,False,4.0,Venezuela,157
33.0,6.0,15.5,Fem,False,5.0,Venezuela,88
44.0,6.0,22.0,Fem,False,4.0,Venezuela,108
27.0,6.0,44.0,Fem,False,5.0,Venezuela,206
32.0,7.0,102.0,Fem,False,4.0,Venezuela,232
31.0,6.0,117.0,Fem,True,6.0,Venezuela,394
30.0,5.0,44.0,Masc,False,2.0,Venezuela,83
23.0,7.0,10.0,Fem,False,9.0,Venezuela,162
34.0,8.0,44.0,Fem,False,3.0,Venezuela,54
34.0,6.0,44.0,Fem,False,7.0,Venezuela,123
37.0,6.0,28.0,Fem,False,2.0,Venezuela,50
50.0,6.0,44.0,Fem,False,5.0,Venezuela,128
41.0,5.0,10.0,Fem,True,6.0,Venezuela,119
49.0,7.0,22.0,Masc,False,1.0,Venezuela,57
48.0,3.0,22.0,Fem,False,2.0,Venezuela,53
49.0,8.0,10.0,Fem,False,2.0,Venezuela,30
48.0,10.0,42.0,Masc,True,3.0,Venezuela,65
31.0,8.0,22.0,Fem,False,8.0,Venezuela,121
31.0,13.0,28.0,Masc,True,2.0,Venezuela,50
41.0,3.0,117.0,Masc,False,1.0,Venezuela,44
23.0,13.0,42.0,Fem,False,8.0,Venezuela,195
37.0,4.0,10.0,Fem,True,5.0,Venezuela,95
39.0,3.0,22.0,Fem,False,10.0,Venezuela,111
38.0,6.0,44.0,Fem,True,5.0,Venezuela,234
28.0,6.0,44.0,Fem,True,3.0,Venezuela,43
31.0,5.0,117.0,Fem,False,3.0,Venezuela,75
29.0,9.0,28.0,Fem,False,5.0,Venezuela,224
43.0,6.0,28.0,Masc,False,6.0,Venezuela,158
33.0,9.0,102.0,Fem,False,1.0,Venezuela,108
27.0,3.0,15.5,Fem,False,4.0,Venezuela,98
25.0,7.0,117.0,Masc,False,3.0,Venezuela,11
49.0,8.0,102.0,Fem,False,0.0,Venezuela,123
43.0,8.0,44.0,Fem,False,1.0,Venezuela,59
34.0,8.0,28.0,Fem,True,5.0,Venezuela,56
76.0,6.0,42.0,Fem,False,3.0,Venezuela,42
40.0,7.0,57.0,Fem,False,5.0,Venezuela,105
32.0,5.0,22.0,Masc,False,1.0,Venezuela,61
79.0,5.0,22.0,Fem,True,2.0,Venezuela,57
46.0,9.0,15.5,Fem,False,3.0,Venezuela,21
26.0,5.0,44.0,Fem,True,1.0,Venezuela,110
38.0,7.0,44.0,Fem,False,4.0,Venezuela,169
22.0,6.0,28.0,Fem,False,5.0,Venezuela,163
36.0,6.0,117.0,Fem,False,4.0,Venezuela,116
38.0,6.0,57.0,Masc,False,5.0,Venezuela,222
21.0,7.0,57.0,Fem,False,4.0,Venezuela,151
22.0,6.0,22.0,Fem,True,6.0,Venezuela,129
21.0,5.0,44.0,Masc,False,2.0,Venezuela,60
26.0,7.0,78.0,Fem,False,9.0,Venezuela,249
20.0,8.0,22.0,Masc,False,3.0,Venezuela,34
79.0,6.0,10.0,Masc,False,7.0,Venezuela,60
46.0,6.0,10.0,Fem,False,2.0,Venezuela,41
34.0,6.0,22.0,Fem,False,5.0,Venezuela,162
28.0,5.0,10.0,Fem,True,6.0,Venezuela,119
74.0,7.0,10.0,Fem,False,1.0,Venezuela,46
38.0,3.0,102.0,Fem,False,2.0,Venezuela,107
38.0,8.0,15.5,Fem,False,2.0,Venezuela,59
64.0,10.0,117.0,Fem,True,3.0,Venezuela,63
39.0,8.0,102.0,Masc,False,8.0,Venezuela,157
23.0,13.0,15.5,Fem,True,2.0,Venezuela,68
24.0,3.0,42.0,Fem,False,1.0,Venezuela,56
33.0,13.0,44.0,Masc,False,8.0,Venezuela,111
43.0,4.0,15.5,Fem,True,5.0,Venezuela,137
31.0,3.0,22.0,Fem,False,10.0,Venezuela,101
39.0,6.0,44.0,Fem,True,5.0,Venezuela,155
39.0,6.0,102.0,Fem,True,3.0,Venezuela,125
30.0,5.0,117.0,Fem,False,3.0,Venezuela,121
36.0,9.0,44.0,Masc,False,5.0,Venezuela,194
28.0,6.0,10.0,Fem,False,6.0,Venezuela,115
42.0,9.0,44.0,Fem,False,1.0,Venezuela,58
44.0,3.0,44.0,Fem,False,4.0,Venezuela,107
37.0,7.0,28.0,Fem,False,3.0,Venezuela,45
24.0,8.0,44.0,Fem,False,0.0,Venezuela,56
34.0,8.0,10.0,Fem,False,1.0,Venezuela,48
37.0,8.0,22.0,Masc,True,5.0,Venezuela,150
25.0,6.0,22.0,Fem,False,3.0,Venezuela,29
38.0,7.0,10.0,Fem,False,5.0,Venezuela,93
51.0,5.0,42.0,Masc,False,1.0,Venezuela,70
46.0,5.0,22.0,Fem,True,2.0,Venezuela,60
38.0,9.0,28.0,Masc,False,3.0,Venezuela,68
35.0,5.0,117.0,Masc,True,1.0,Venezuela,153
63.0,7.0,42.0,Fem,False,4.0,Venezuela,137
32.0,6.0,10.0,Fem,False,5.0,Venezuela,128
38.0,6.0,22.0,Fem,False,4.0,Venezuela,105
25.0,6.0,44.0,Fem,False,5.0,Venezuela,193
29.0,7.0,44.0,Fem,False,4.0,Venezuela,174
42.0,6.0,117.0,Fem,True,6.0,Venezuela,439
20.0,5.0,28.0,Fem,False,2.0,Venezuela,34
23.0,7.0,28.0,Masc,False,9.0,Venezuela,148
34.0,8.0,102.0,Fem,False,3.0,Venezuela,94
42.0,6.0,15.5,Fem,False,7.0,Venezuela,114
32.0,6.0,117.0,Masc,False,2.0,Venezuela,135
32.0,6.0,102.0,Fem,False,5.0,Venezuela,318
23.0,5.0,44.0,Fem,True,6.0,Venezuela,103
77.0,7.0,28.0,Fem,False,1.0,Venezuela,29
46.0,3.0,42.0,Fem,False,2.0,Venezuela,52
31.0,8.0,57.0,Fem,False,2.0,Venezuela,84
39.0,10.0,22.0,Masc,True,3.0,Venezuela,58
34.0,8.0,22.0,Fem,False,8.0,Venezuela,100
43.0,13.0,15.5,Fem,True,2.0,Venezuela,42
46.0,3.0,44.0,Fem,False,1.0,Venezuela,43
42.0,13.0,44.0,Fem,False,8.0,Venezuela,238
53.0,4.0,28.0,Fem,True,5.0,Venezuela,137
44.0,3.0,117.0,Fem,False,10.0,Venezuela,118
27.0,6.0,57.0,Masc,True,5.0,Venezuela,276
43.0,6.0,57.0,Fem,True,3.0,Venezuela,97
46.0,5.0,22.0,Fem,False,3.0,Venezuela,61
35.0,9.0,44.0,Masc,False,5.0,Venezuela,121
38.0,6.0,78.0,Fem,False,6.0,Venezuela,215
34.0,9.0,22.0,Masc,False,1.0,Venezuela,33
47.0,3.0,10.0,Masc,False,4.0,Venezuela,120
23.0,7.0,10.0,Fem,False,3.0,Venezuela,45
36.0,8.0,22.0,Fem,False,0.0,Venezuela,28
26.0,8.0,10.0,Fem,False,1.0,Venezuela,52
33.0,8.0,10.0,Fem,True,5.0,Venezuela,129
50.0,6.0,102.0,Fem,False,3.0,Venezuela,71
41.0,7.0,15.5,Fem,False,5.0,Venezuela,95
34.0,5.0,117.0,Fem,False,1.0,Venezuela,58
33.0,5.0,102.0,Masc,True,2.0,Venezuela,100
43.0,9.0,15.5,Fem,False,3.0,Venezuela,37
39.0,5.0,42.0,Fem,True,1.0,Venezuela,86
48.0,7.0,44.0,Masc,False,4.0,Venezuela,190
36.0,6.0,15.5,Fem,False,5.0,Venezuela,83
50.0,6.0,22.0,Fem,False,4.0,Venezuela,106
54.0,6.0,44.0,Fem,False,5.0,Venezuela,131
47.0,7.0,102.0,Fem,False,4.0,Venezuela,397
57.0,6.0,117.0,Fem,True,6.0,Venezuela,323
37.0,5.0,44.0,Masc,False,2.0,Venezuela,102
26.0,7.0,10.0,Fem,False,9.0,Venezuela,107
39.0,8.0,44.0,Fem,False,3.0,Venezuela,86
45.0,6.0,44.0,Fem,False,7.0,Venezuela,198
44.0,6.0,28.0,Fem,False,2.0,Venezuela,60
43.0,6.0,44.0,Fem,False,5.0,Venezuela,180
39.0,5.0,10.0,Fem,True,6.0,Venezuela,79
40.0,7.0,22.0,Masc,False,1.0,Venezuela,58
43.0,3.0,22.0,Fem,False,2.0,Venezuela,63
28.0,8.0,10.0,Fem,False,2.0,Venezuela,51
26.0,10.0,42.0,Masc,True,3.0,Venezuela,93
74.0,8.0,22.0,Fem,False,8.0,Venezuela,119
34.0,13.0,28.0,Masc,True,2.0,Venezuela,44
22.0,3.0,117.0,Masc,False,1.0,Venezuela,127
39.0,13.0,42.0,Fem,False,8.0,Venezuela,44
32.0,4.0,10.0,Fem,True,5.0,Venezuela,91
38.0,3.0,22.0,Fem,False,10.0,Venezuela,93
29.0,6.0,44.0,Fem,True,5.0,Venezuela,173
32.0,6.0,44.0,Fem,True,3.0,Venezuela,45
40.0,5.0,117.0,Fem,False,3.0,Venezuela,126
47.0,4.0,22.0,Fem,False,3.0,Nepal,85
44.0,13.0,10.0,Fem,False,3.0,Nepal,53
23.0,9.0,10.0,Masc,False,6.0,Nepal,79
38.0,9.0,10.0,Fem,False,6.0,Nepal,95
36.0,5.0,10.0,Fem,False,8.0,Nepal,131
43.0,7.0,42.0,Fem,False,5.0,Nepal,216
49.0,13.0,42.0,Fem,False,7.0,Nepal,160
40.0,6.0,10.0,Fem,True,4.0,Nepal,112
66.0,7.0,10.0,Fem,False,1.0,Nepal,49
43.0,9.0,102.0,Fem,False,6.0,Nepal,138
43.0,5.0,44.0,Fem,False,5.0,Nepal,174
30.0,1.0,44.0,Masc,False,3.0,Nepal,43
35.0,7.0,22.0,Fem,True,9.0,Nepal,151
38.0,7.0,28.0,Fem,False,10.0,Nepal,76
43.0,5.0,42.0,Fem,False,3.0,Nepal,70
45.0,5.0,44.0,Fem,False,5.0,Nepal,126
37.0,6.0,22.0,Fem,False,2.0,Nepal,56
44.0,6.0,78.0,Masc,False,1.0,Nepal,127
35.0,5.0,44.0,Fem,False,3.0,Nepal,68
25.0,7.0,22.0,Masc,False,3.0,Nepal,53
40.0,4.0,22.0,Masc,False,4.0,Nepal,126
39.0,7.0,117.0,Masc,False,4.0,Nepal,306
48.0,7.0,44.0,Fem,False,3.0,Nepal,45
29.0,6.0,44.0,Fem,False,5.0,Nepal,145
46.0,9.0,44.0,Fem,True,5.0,Nepal,153
28.0,6.0,102.0,Fem,True,2.0,Nepal,152
39.0,9.0,10.0,Fem,False,6.0,Nepal,108
30.0,5.0,22.0,Masc,False,2.0,Nepal,79
38.0,3.0,10.0,Masc,False,9.0,Nepal,84
38.0,2.0,102.0,Fem,False,3.0,Nepal,102
37.0,5.0,42.0,Fem,False,6.0,Nepal,196
43.0,9.0,44.0,Fem,False,5.0,Nepal,137
34.0,13.0,22.0,Masc,True,5.0,Nepal,131
35.0,4.0,42.0,Fem,True,9.0,Nepal,147
49.0,7.0,22.0,Fem,False,6.0,Nepal,61
34.0,3.0,78.0,Fem,True,5.0,Nepal,191
41.0,5.0,44.0,Fem,True,6.0,Nepal,99
24.0,2.0,15.5,Fem,False,4.0,Nepal,66
41.0,3.0,102.0,Fem,False,2.0,Nepal,105
33.0,7.0,22.0,Fem,False,6.0,Nepal,172
35.0,4.0,44.0,Fem,False,3.0,Nepal,81
43.0,13.0,28.0,Masc,False,3.0,Nepal,77
25.0,9.0,15.5,Fem,False,6.0,Nepal,98
26.0,9.0,44.0,Fem,False,6.0,Nepal,136
33.0,5.0,22.0,Fem,False,8.0,Nepal,106
39.0,7.0,22.0,Fem,False,5.0,Nepal,154
24.0,13.0,44.0,Fem,False,7.0,Nepal,150
50.0,6.0,15.5,Masc,True,4.0,Nepal,215
38.0,7.0,28.0,Fem,False,1.0,Nepal,57
31.0,9.0,44.0,Masc,False,6.0,Nepal,173
39.0,5.0,44.0,Masc,False,5.0,Nepal,141
47.0,1.0,44.0,Masc,False,3.0,Nepal,88
38.0,7.0,57.0,Fem,True,9.0,Nepal,134
41.0,7.0,15.5,Fem,False,10.0,Nepal,54
44.0,5.0,22.0,Fem,False,3.0,Nepal,49
50.0,5.0,10.0,Fem,False,5.0,Nepal,172
27.0,6.0,102.0,Fem,False,2.0,Nepal,127
41.0,6.0,10.0,Masc,False,1.0,Nepal,82
44.0,5.0,22.0,Masc,False,3.0,Nepal,76
54.0,7.0,44.0,Fem,False,3.0,Nepal,42
44.0,4.0,22.0,Fem,False,4.0,Nepal,170
58.0,7.0,10.0,Fem,False,4.0,Nepal,143
44.0,7.0,10.0,Masc,False,3.0,Nepal,25
27.0,6.0,10.0,Fem,False,5.0,Nepal,118
25.0,9.0,10.0,Fem,True,5.0,Nepal,100
47.0,6.0,42.0,Fem,True,2.0,Nepal,81
51.0,9.0,42.0,Fem,False,6.0,Nepal,126
50.0,5.0,10.0,Fem,False,2.0,Nepal,41
47.0,3.0,10.0,Fem,False,9.0,Nepal,78
42.0,2.0,102.0,Fem,False,3.0,Nepal,64
44.0,5.0,44.0,Fem,False,6.0,Nepal,210
35.0,9.0,44.0,Masc,False,5.0,Nepal,203
24.0,13.0,22.0,Fem,True,5.0,Nepal,175
29.0,4.0,28.0,Fem,True,9.0,Nepal,169
43.0,7.0,42.0,Fem,False,6.0,Nepal,129
23.0,3.0,44.0,Fem,True,5.0,Nepal,174
44.0,5.0,22.0,Fem,True,6.0,Nepal,178
45.0,2.0,78.0,Masc,False,4.0,Nepal,222
40.0,3.0,44.0,Fem,False,2.0,Nepal,66
44.0,7.0,22.0,Masc,False,6.0,Nepal,140
22.0,4.0,22.0,Masc,False,3.0,Nepal,71
26.0,13.0,117.0,Masc,False,3.0,Nepal,113
38.0,9.0,44.0,Fem,False,6.0,Nepal,111
46.0,9.0,44.0,Fem,False,6.0,Nepal,168
25.0,5.0,44.0,Fem,False,8.0,Nepal,229
18.0,7.0,102.0,Fem,False,5.0,Nepal,320
48.0,13.0,10.0,Fem,False,7.0,Nepal,112
27.0,6.0,22.0,Masc,True,4.0,Nepal,203
60.0,7.0,10.0,Masc,False,1.0,Nepal,75
43.0,9.0,102.0,Fem,False,6.0,Nepal,138
34.0,5.0,42.0,Fem,False,5.0,Nepal,180
51.0,1.0,44.0,Fem,False,3.0,Nepal,71
48.0,7.0,22.0,Masc,True,9.0,Nepal,235
42.0,7.0,42.0,Fem,False,10.0,Nepal,148
49.0,5.0,22.0,Fem,False,3.0,Nepal,55
40.0,5.0,78.0,Fem,False,5.0,Nepal,128
48.0,6.0,44.0,Fem,False,2.0,Nepal,82
41.0,6.0,15.5,Fem,False,1.0,Nepal,47
46.0,5.0,102.0,Fem,False,3.0,Nepal,165
32.0,7.0,22.0,Fem,False,3.0,Nepal,56
41.0,4.0,44.0,Fem,False,4.0,Nepal,129
46.0,7.0,28.0,Masc,False,4.0,Nepal,193
41.0,7.0,15.5,Fem,False,3.0,Nepal,55
31.0,6.0,44.0,Fem,False,5.0,Nepal,210
27.0,9.0,22.0,Fem,True,5.0,Nepal,146
36.0,6.0,22.0,Fem,True,2.0,Nepal,61
63.0,9.0,44.0,Fem,False,6.0,Nepal,110
35.0,5.0,15.5,Masc,False,2.0,Nepal,38
45.0,3.0,28.0,Fem,False,9.0,Nepal,154
30.0,2.0,44.0,Masc,False,3.0,Nepal,73
30.0,5.0,44.0,Masc,False,6.0,Nepal,163
39.0,9.0,44.0,Masc,False,5.0,Nepal,202
21.0,13.0,57.0,Fem,True,5.0,Nepal,323
48.0,4.0,15.5,Fem,True,9.0,Nepal,209
36.0,7.0,22.0,Fem,False,6.0,Nepal,102
22.0,3.0,10.0,Fem,True,5.0,Nepal,41
51.0,5.0,102.0,Fem,True,6.0,Nepal,230
32.0,2.0,10.0,Masc,False,4.0,Nepal,97
37.0,3.0,22.0,Masc,False,2.0,Nepal,50
20.0,7.0,44.0,Fem,False,6.0,Nepal,171
30.0,4.0,22.0,Fem,False,3.0,Nepal,48
18.0,13.0,10.0,Fem,False,3.0,Nepal,40
31.0,9.0,10.0,Masc,False,6.0,Nepal,123
29.0,9.0,10.0,Fem,False,6.0,Nepal,131
45.0,5.0,10.0,Fem,False,8.0,Nepal,95
46.0,7.0,42.0,Fem,False,5.0,Nepal,188
53.0,13.0,42.0,Fem,False,7.0,Nepal,73
39.0,6.0,10.0,Fem,True,4.0,Nepal,146
39.0,7.0,10.0,Fem,False,1.0,Nepal,25
49.0,9.0,102.0,Fem,False,6.0,Nepal,243
41.0,5.0,44.0,Fem,False,5.0,Nepal,76
25.0,1.0,44.0,Masc,False,3.0,Nepal,58
62.0,7.0,22.0,Fem,True,9.0,Nepal,125
34.0,7.0,28.0,Fem,False,10.0,Nepal,203
36.0,5.0,42.0,Fem,False,3.0,Nepal,71
35.0,5.0,44.0,Fem,False,5.0,Nepal,224
40.0,6.0,22.0,Fem,False,2.0,Nepal,54
22.0,6.0,78.0,Masc,False,1.0,Nepal,109
48.0,5.0,44.0,Fem,False,3.0,Nepal,94
41.0,7.0,22.0,Masc,False,3.0,Nepal,76
43.0,4.0,22.0,Masc,False,4.0,Nepal,99
42.0,7.0,117.0,Masc,False,4.0,Nepal,236
29.0,7.0,44.0,Fem,False,3.0,Nepal,56
43.0,6.0,44.0,Fem,False,5.0,Nepal,227
28.0,9.0,44.0,Fem,True,5.0,Nepal,271
34.0,6.0,102.0,Fem,True,2.0,Nepal,144
39.0,9.0,10.0,Fem,False,6.0,Nepal,132
39.0,5.0,22.0,Masc,False,2.0,Nepal,65
36.0,3.0,10.0,Masc,False,9.0,Nepal,90
30.0,2.0,102.0,Fem,False,3.0,Nepal,95
35.0,5.0,42.0,Fem,False,6.0,Nepal,80
46.0,9.0,44.0,Fem,False,5.0,Nepal,191
37.0,13.0,22.0,Masc,True,5.0,Nepal,109
29.0,4.0,42.0,Fem,True,9.0,Nepal,90
34.0,7.0,22.0,Fem,False,6.0,Nepal,132
28.0,3.0,78.0,Fem,True,5.0,Nepal,184
46.0,5.0,44.0,Fem,True,6.0,Nepal,196
35.0,2.0,15.5,Fem,False,4.0,Nepal,73
30.0,3.0,102.0,Fem,False,2.0,Nepal,102
26.0,7.0,22.0,Fem,False,6.0,Nepal,87
32.0,4.0,44.0,Fem,False,3.0,Nepal,23
26.0,13.0,28.0,Masc,False,3.0,Nepal,40
35.0,9.0,15.5,Fem,False,6.0,Nepal,94
78.0,9.0,44.0,Fem,False,6.0,Nepal,200
39.0,5.0,22.0,Fem,False,8.0,Nepal,132
31.0,7.0,22.0,Fem,False,5.0,Nepal,115
36.0,13.0,44.0,Fem,False,7.0,Nepal,181
36.0,6.0,15.5,Masc,True,4.0,Nepal,113
28.0,7.0,28.0,Fem,False,1.0,Nepal,72
39.0,9.0,44.0,Masc,False,6.0,Nepal,212
29.0,5.0,44.0,Masc,False,5.0,Nepal,175
32.0,1.0,44.0,Masc,False,3.0,Nepal,77
38.0,7.0,57.0,Fem,True,9.0,Nepal,225
41.0,7.0,15.5,Fem,False,10.0,Nepal,117
37.0,5.0,22.0,Fem,False,3.0,Nepal,50
37.0,5.0,10.0,Fem,False,5.0,Nepal,104
33.0,6.0,102.0,Fem,False,2.0,Nepal,125
31.0,6.0,10.0,Masc,False,1.0,Nepal,30
23.0,5.0,22.0,Masc,False,3.0,Nepal,69
74.0,7.0,44.0,Fem,False,3.0,Nepal,61
28.0,4.0,22.0,Fem,False,4.0,Nepal,124
47.0,7.0,10.0,Fem,False,4.0,Nepal,152
39.0,7.0,10.0,Masc,False,3.0,Nepal,47
31.0,6.0,10.0,Fem,False,5.0,Nepal,104
21.0,9.0,10.0,Fem,True,5.0,Nepal,105
67.0,6.0,42.0,Fem,True,2.0,Nepal,68
38.0,9.0,42.0,Fem,False,6.0,Nepal,193
25.0,5.0,10.0,Fem,False,2.0,Nepal,46
56.0,3.0,10.0,Fem,False,9.0,Nepal,120
44.0,2.0,102.0,Fem,False,3.0,Nepal,114
35.0,5.0,44.0,Fem,False,6.0,Nepal,179
46.0,9.0,44.0,Masc,False,5.0,Nepal,204
40.0,13.0,22.0,Fem,True,5.0,Nepal,158
29.0,4.0,28.0,Fem,True,9.0,Nepal,229
23.0,7.0,42.0,Fem,False,6.0,Nepal,97
31.0,3.0,44.0,Fem,True,5.0,Nepal,150
26.0,5.0,22.0,Fem,True,6.0,Nepal,161
39.0,2.0,78.0,Masc,False,4.0,Nepal,177
38.0,3.0,44.0,Fem,False,2.0,Nepal,72
34.0,7.0,22.0,Masc,False,6.0,Nepal,147
41.0,5.0,10.0,Fem,False,4.0,Afghanistan,181
49.0,6.0,22.0,Fem,False,6.0,Afghanistan,314
41.0,7.0,57.0,Fem,True,5.0,Afghanistan,263
37.0,6.0,22.0,Masc,False,3.0,Afghanistan,56
34.0,7.0,22.0,Masc,False,4.0,Afghanistan,304
26.0,7.0,22.0,Fem,False,3.0,Afghanistan,118
23.0,4.0,15.5,Fem,False,1.0,Afghanistan,93
35.0,3.0,22.0,Masc,False,6.0,Afghanistan,200
37.0,12.0,15.5,Fem,True,7.0,Afghanistan,430
39.0,5.0,22.0,Fem,True,6.0,Afghanistan,86
52.0,7.0,22.0,Masc,False,3.0,Afghanistan,113
63.0,6.0,15.5,Fem,False,3.0,Afghanistan,95
39.0,5.0,42.0,Fem,True,6.0,Afghanistan,452
48.0,5.0,22.0,Masc,False,1.0,Afghanistan,172
36.0,2.0,22.0,Fem,False,3.0,Afghanistan,60
46.0,7.0,15.5,Fem,False,6.0,Afghanistan,329
35.0,5.0,117.0,Fem,False,1.0,Afghanistan,104
46.0,6.0,22.0,Fem,False,4.0,Afghanistan,237
37.0,9.0,22.0,Masc,False,8.0,Afghanistan,385
35.0,4.0,15.5,Fem,False,5.0,Afghanistan,251
27.0,4.0,10.0,Masc,False,5.0,Afghanistan,291
41.0,1.0,44.0,Fem,True,5.0,Afghanistan,279
48.0,6.0,102.0,Masc,False,3.0,Afghanistan,173
26.0,9.0,15.5,Masc,False,0.0,Afghanistan,132
33.0,8.0,22.0,Fem,False,6.0,Afghanistan,255
31.0,4.0,22.0,Fem,False,4.0,Afghanistan,193
24.0,4.0,57.0,Masc,False,4.0,Afghanistan,326
33.0,8.0,15.5,Fem,False,3.0,Afghanistan,79
36.0,6.0,42.0,Fem,False,2.0,Afghanistan,174
39.0,6.0,22.0,Fem,True,4.0,Afghanistan,239
38.0,4.0,102.0,Fem,False,5.0,Afghanistan,294
25.0,12.0,42.0,Fem,True,0.0,Afghanistan,194
39.0,2.0,44.0,Fem,False,10.0,Afghanistan,169
42.0,6.0,10.0,Masc,False,8.0,Afghanistan,181
30.0,9.0,57.0,Masc,True,4.0,Afghanistan,629
25.0,3.0,22.0,Fem,False,4.0,Afghanistan,209
28.0,5.0,15.5,Fem,True,3.0,Afghanistan,134
30.0,9.0,28.0,Masc,False,1.0,Afghanistan,149
39.0,3.0,22.0,Fem,False,6.0,Afghanistan,300
40.0,8.0,44.0,Fem,True,0.0,Afghanistan,153
23.0,5.0,57.0,Masc,False,4.0,Afghanistan,506
44.0,6.0,22.0,Fem,False,6.0,Afghanistan,138
